timestamp,kube-prom-stack-kube-prome-operator-7744b7b479-8898m_cpu_usage,kube-prom-stack-kube-prome-operator-7744b7b479-8898m_memory_usage,kube-prom-stack-kube-prome-operator-7744b7b479-8898m_network_input,kube-prom-stack-kube-prome-operator-7744b7b479-8898m_network_output,kube-prom-stack-kube-prome-operator-7744b7b479-8898m_disk_read,kube-prom-stack-kube-prome-operator-7744b7b479-8898m_disk_write,kubernetes-dashboard-54b48fbf9-vsz2f_cpu_usage,kubernetes-dashboard-54b48fbf9-vsz2f_memory_usage,kubernetes-dashboard-54b48fbf9-vsz2f_network_input,kubernetes-dashboard-54b48fbf9-vsz2f_network_output,kubernetes-dashboard-54b48fbf9-vsz2f_disk_read,kubernetes-dashboard-54b48fbf9-vsz2f_disk_write,dashboard-metrics-scraper-5657497c4c-4wntk_cpu_usage,dashboard-metrics-scraper-5657497c4c-4wntk_memory_usage,dashboard-metrics-scraper-5657497c4c-4wntk_network_input,dashboard-metrics-scraper-5657497c4c-4wntk_network_output,dashboard-metrics-scraper-5657497c4c-4wntk_disk_read,dashboard-metrics-scraper-5657497c4c-4wntk_disk_write,hostpath-provisioner-7df77bc496-sxbt9_cpu_usage,hostpath-provisioner-7df77bc496-sxbt9_memory_usage,hostpath-provisioner-7df77bc496-sxbt9_network_input,hostpath-provisioner-7df77bc496-sxbt9_network_output,hostpath-provisioner-7df77bc496-sxbt9_disk_read,hostpath-provisioner-7df77bc496-sxbt9_disk_write,tempo-0_cpu_usage,tempo-0_memory_usage,tempo-0_network_input,tempo-0_network_output,tempo-0_disk_read,tempo-0_disk_write,coredns-864597b5fd-wzpdj_cpu_usage,coredns-864597b5fd-wzpdj_memory_usage,coredns-864597b5fd-wzpdj_network_input,coredns-864597b5fd-wzpdj_network_output,coredns-864597b5fd-wzpdj_disk_read,coredns-864597b5fd-wzpdj_disk_write,kube-prom-stack-prometheus-node-exporter-6gctz_cpu_usage,kube-prom-stack-prometheus-node-exporter-6gctz_memory_usage,kube-prom-stack-prometheus-node-exporter-6gctz_network_input,kube-prom-stack-prometheus-node-exporter-6gctz_network_output,kube-prom-stack-prometheus-node-exporter-6gctz_disk_read,kube-prom-stack-prometheus-node-exporter-6gctz_disk_write,kube-prom-stack-kube-state-metrics-548b48db88-v2hmp_cpu_usage,kube-prom-stack-kube-state-metrics-548b48db88-v2hmp_memory_usage,kube-prom-stack-kube-state-metrics-548b48db88-v2hmp_network_input,kube-prom-stack-kube-state-metrics-548b48db88-v2hmp_network_output
2024-04-19 15:07:11,0.0370758646254285,0.3416496945010188,0.0111766842353056,0.0477043433410949,0.0083028496750206,0.0,0.0543473834034167,0.0619322873658134,0.7342684217198083,0.9106731655098992,0.0,0.5710223733476503,0.0565418154316779,0.1756068324842672,0.134815208358644,0.4055422430702456,0.0294510608483719,0.0,0.264090578829712,0.2048354600402955,0.980810326593868,1.0,0.0027447869135565,0.0,0.358479732706164,0.1452100332426713,0.0,0.1706398121916817,0.0050792145941727,0.4562269257991168,0.1695844885504968,0.149861666154319,0.9999999999999996,0.2365395166889111,0.1349954175287857,0.0,0.2202082796759686,0.7438860521365224,0.1486640106260842,0.1513495981117139,0.0,0.0,0.9090061990287536,0.8317596566523604,0.476175956407287,0.8262678909911314
2024-04-19 15:07:16,0.0153836122100918,0.3416496945010188,0.0139468438963482,0.1025216019279619,0.00735512233562,0.0,0.3361324418389176,0.2939719240297274,0.7342684217198083,0.9106731655098992,0.0,0.6461599093479203,0.5973432130583404,0.5052442313455199,0.1518849621360588,0.4651236938803178,0.0381105437524695,0.5217084371776761,0.3205108178623829,0.309267965077233,0.980810326593868,1.0,0.0,0.0,0.5777602803397729,0.3408884859474161,0.0,0.1706398121916817,0.0080268996876459,0.6357706269264365,0.0,0.149861666154319,0.9999999999999996,0.2365395166889111,0.0,0.0,0.2271070591118727,0.7438860521365224,0.6872799810952199,0.5571883462278101,0.0,0.0,0.4777771961032483,0.8317596566523604,0.3059987711389345,0.5940744829344285
2024-04-19 15:07:21,0.1311728148442941,0.6008146639511196,0.0167170035573908,0.1573388605148288,0.5792274758586206,0.0,0.413379269823643,0.2939719240297274,0.7342684217198083,0.9106731655098992,0.0,0.4430418292044201,0.5973432130583404,0.5052442313455199,0.204837045328977,0.6499513124382424,0.0381105437524695,0.5906317913639625,0.3023365602653802,0.309267965077233,0.5869839729820252,0.5217002264555888,0.0,0.0,0.3751751460177501,0.3408884859474161,0.0,0.1706398121916817,0.0048704012720252,0.3531810175271127,0.1943698443182805,0.2802028896403321,0.3752014737745889,1.0000000000000002,0.239459773288387,0.0,0.2340058385477769,0.7438860521365224,0.7654764053709058,0.6105918040575469,0.0,0.0,0.1206672980294907,0.91137339055794,0.3886062252230256,0.6655598955803421
2024-04-19 15:07:26,0.3627468553273878,0.877800407331975,0.0194871632184333,0.2121561191016959,1.0,0.0,0.413379269823643,0.2939719240297274,0.4131624809193225,0.5820311594347136,0.0,0.4430418292044201,0.5973432130583404,0.5052442313455199,0.2048370453289771,0.6499513124382426,0.0381105437524695,0.6595551455502489,0.3528595047157739,0.309267965077233,0.7053160108106262,0.6379434418854173,0.0,0.0,0.4153577933487883,0.3408884859474161,0.0,0.1706398121916817,0.0048959206284171,0.3864742263209809,0.4898352900597144,0.4357516138948663,0.3752014737745889,1.0000000000000002,0.4100509469657202,0.0,0.2233072113985767,0.7438860521365224,0.8436509369139371,0.6639952618872833,0.0,0.0,0.2982407036958375,1.0,0.3886062252230256,0.6655598955803421
2024-04-19 15:07:31,0.3627468553273878,0.877800407331975,0.0218794731017097,0.2594963036173143,1.0,0.0,0.413379269823643,0.2939719240297274,0.4131624809193225,0.5820311594347136,0.0,0.4430418292044201,0.5973432130583404,0.5052442313455199,0.2048370453289771,0.6499513124382426,0.0381105437524695,0.7284784997365354,0.3528595047157739,0.309267965077233,0.5580399565291494,0.4932671359614526,0.0,0.0,0.4707147851051891,0.3408884859474161,0.0,0.1706398121916817,0.0048959206284171,0.3995185055264185,0.4898352900597144,0.4357516138948663,0.3752014737745889,1.0000000000000002,0.4100509469657202,0.0,0.2233072113985767,0.7438860521365224,0.9218254684569684,0.71739871971702,0.0,0.0,0.2982407036958375,1.0,0.3886062252230256,0.6655598955803421
2024-04-19 15:07:36,0.3411612346233019,0.9470468431771888,0.0191093134406671,0.2046790450304472,0.7944091557857046,0.0,0.413379269823643,0.2939719240297274,0.4131624809193225,0.5820311594347136,0.0,0.4430418292044201,0.5973432130583404,0.5052442313455199,0.2048370453289771,0.6499513124382426,0.0381105437524695,0.7974018539228216,0.3528595047157739,0.309267965077233,0.711421943962582,0.6439415918015963,0.0,0.0,0.4240937999846002,0.3408884859474161,0.0,0.1706398121916817,0.0048959206284171,0.3995185055264185,0.4898352900597144,0.4357516138948663,0.3752014737745889,1.0000000000000002,0.4100509469657202,0.0,0.051390387773937,0.7438860521365224,1.0,0.7708021775467566,0.0,0.0,0.2982407036958375,1.0,0.3886062252230256,0.6655598955803421
2024-04-19 15:07:41,0.1095871941402083,0.9470468431771888,0.0163391537796245,0.1498617864435803,0.3736366316443252,0.0,0.3879966913244385,0.4673823286540051,0.4131624809193225,0.5820311594347136,0.1831690872090834,0.2228524454714809,0.1464515589054976,0.5052442313455199,0.1394138000262795,0.421593485918479,0.0,0.0,0.3511078681504718,0.3546004029550034,0.5930899061339812,0.5276983763717681,0.0,0.0,0.0821681180942498,0.3408884859474161,0.0,0.1706398121916817,6.937954861580222e-05,0.0,0.4722281946616073,0.4737165693206271,0.3752014737745889,1.0000000000000002,0.3633897913272313,0.0,0.0444916083380329,0.7438860521365224,1.0,0.7708021775467566,0.0,0.0,0.2982407036958375,1.0,0.3886062252230256,0.6655598955803421
2024-04-19 15:07:46,0.0718992957366701,1.0,0.0122447641476214,0.1437688715125734,0.0,0.0,0.3629083923659464,0.4673823286540051,0.4131624809193225,0.5820311594347136,0.369165089792337,0.0,0.1668296922491172,0.5594845669763262,0.1394138000262795,0.421593485918479,0.0,0.4523984590689293,0.3519801551404024,0.3888515782404298,0.4747578683053801,0.4114551609419394,0.0,0.0,0.3203606013721857,0.5308250226654581,0.0,0.0,9.95678275987724e-05,0.0,0.3152419824942197,0.4737165693206271,0.3752014737745889,1.0000000000000002,0.239459773288387,0.0,0.3244952440699667,0.7581295350712173,1.0,0.7708021775467566,0.0,0.0,0.2654403154089712,1.0,0.3886062252230256,0.6655598955803421
2024-04-19 15:07:51,0.1016967663358577,1.0,0.0122447641476214,0.1437688715125734,0.0,0.0,0.3629083923659464,0.4673823286540051,0.618703540734528,0.7723926998146518,0.369165089792337,0.0,0.4233790058254617,0.5951453401258617,0.1394138000262795,0.421593485918479,0.0,0.8484133514197763,0.3541100891696425,0.3888515782404298,0.9292493894732432,0.9333301186832844,0.0,0.0,0.3127809337778511,0.5308250226654581,0.0,0.0,5.793360955685516e-05,0.0,0.4552060081987243,0.5224408238549032,0.0933362917061727,0.4482581352805587,0.0,0.0,0.808646074168548,0.7726417629669443,1.0,0.7708021775467566,0.0,0.0,0.5768007215341779,0.0,0.3886062252230256,0.6655598955803421
2024-04-19 15:07:56,0.0837085813754967,1.0,0.003592455211881,0.0127491496791162,0.0,0.0,0.3629083923659464,0.4673823286540051,0.618703540734528,0.7723926998146518,0.369165089792337,0.0,0.4233790058254617,0.5951453401258617,0.7520079214548493,0.6212202456093621,0.0,0.8484133514197763,0.3541100891696425,0.3888515782404298,0.8496423443659844,0.8912656278770745,0.0,0.0,0.326238025664852,0.5308250226654581,0.0,0.0,7.096951655166149e-05,0.0,0.4308775174542547,0.5224408238549032,0.0933362917061727,0.4482581352805587,0.0,0.0,0.808646074168548,0.7726417629669443,0.1113486234080041,0.4313804998318323,0.0,0.0,0.6455190029853074,0.0,0.2712440304083464,0.6546129228726453
2024-04-19 15:08:01,0.1382080758721041,1.0,0.003592455211881,0.0127491496791162,0.0,0.0,0.3629083923659464,0.4673823286540051,0.618703540734528,0.7723926998146518,0.369165089792337,0.0,0.4233790058254617,0.5951453401258617,0.7520079214548493,0.6212202456093621,0.0,0.8484133514197763,0.3541100891696425,0.3888515782404298,0.8496423443659844,0.8912656278770745,0.0,0.0,0.326238025664852,0.5308250226654581,0.0,0.0,7.096951655166149e-05,0.0,0.4308775174542547,0.5224408238549032,0.0933362917061727,0.4482581352805587,0.0,0.0,0.808646074168548,0.7726417629669443,0.1113486234080041,0.4313804998318323,0.0,0.0,0.6455190029853074,0.0,0.2712440304083464,0.6546129228726453
2024-04-19 15:08:06,0.1195977804483596,1.0,0.003592455211881,0.0127491496791162,0.0,0.0,0.3126646186308938,0.4673823286540051,0.618703540734528,0.7723926998146518,0.3180550916975477,0.0,0.4233790058254617,0.5951453401258617,0.7520079214548493,0.6212202456093621,0.0,0.8484133514197763,0.3541100891696425,0.3888515782404298,0.6976185739370657,0.7417476264748202,0.0,0.0,0.3262380256648519,0.5308250226654581,0.0,0.0,7.096951655166149e-05,0.0,0.6545626381727323,0.5433446049800186,0.126342532319292,0.6037347700119309,0.0,0.0,0.0,0.7726417629669443,0.1113486234080041,0.4313804998318323,0.0,0.0,0.6455190029853074,0.0,0.2296088734515014,0.4927783498175451
2024-04-19 15:08:11,0.1009874850246152,1.0,0.003592455211881,0.0127491496791162,0.0,0.0,0.2481193602802374,0.4673823286540051,0.618703540734528,0.7723926998146518,0.2523970452154969,0.0,0.4233790058254617,0.5951453401258617,0.7520079214548493,0.6212202456093621,0.0,0.8484133514197763,0.1785426271810558,0.3888515782404298,0.0,0.0,0.0,0.0,0.2534931891189554,0.5308250226654581,0.0,0.0,7.096951655166149e-05,0.0,0.6353047495125013,0.5433446049800186,0.126342532319292,0.6037347700119309,0.0,0.0,0.0,0.7726417629669443,0.0837503095032249,0.3263837925465478,0.0,0.0,0.6455190029853074,0.0,0.2296088734515014,0.4927783498175451
2024-04-19 15:08:16,0.619802401198768,0.0,0.003592455211881,0.0127491496791162,0.0,0.0,0.0,0.4673823286540051,0.618703540734528,0.7723926998146518,0.0,0.0,0.331348146463375,0.6239136949355708,0.7520079214548493,0.6212202456093621,0.0,0.0,0.0,0.3888515782404298,0.0546419532464694,0.0629221593652011,0.0,0.0,0.2442614630721561,0.5779691749773344,0.0,0.1925313610718749,0.0002087557983491,0.5113031215847647,0.8869500194327526,0.5656317245619429,0.126342532319292,0.6037347700119309,0.0,0.0,0.2228372940642339,0.7790916420317119,0.0,0.0,0.0,0.0,0.6455190029853074,0.0,0.2296088734515014,0.4927783498175451
2024-04-19 15:08:21,0.692954032896846,0.0,0.0264168239955828,0.0583720730071792,0.0,0.0,0.4552306133553971,0.5528488852188276,0.618703540734528,0.7723926998146518,0.1673463575286442,0.5972317730051134,0.8499133118140201,0.6526820497452803,0.2045870800473017,0.6304855883453333,0.0,0.0,0.4391884500772845,0.4758226997985226,0.1092839064929386,0.1258443187304022,0.0,0.0,0.8296008206064014,0.671048655182835,0.0,0.1925313610718749,0.000395996149764,0.9699087120504768,0.96111735644117,0.5656317245619429,0.0921325515916996,0.5211519459219425,0.0,0.0,0.4210179873658366,0.789572695511959,0.0045430418706393,0.0187580817155874,0.0,0.0,0.5153608881542715,0.0214592274678111,0.0,0.0
2024-04-19 15:08:26,0.9104782113898366,0.0,0.0264168239955828,0.0583720730071792,0.0,0.0,0.4552306133553971,0.5528488852188276,0.5753587562412457,0.7589189171774771,0.1673463575286442,0.5972317730051135,1.0,0.6526820497452803,0.2045870800473017,0.6304855883453333,0.0,0.0,0.4391884500772845,0.4758226997985226,0.0281242133359577,0.032386035425269,0.0,0.0,0.8296008206064014,0.671048655182835,0.0,0.1925313610718749,0.000395996149764,0.9699087120504768,0.9205553740376398,0.5656317245619429,0.0530438374569119,0.3650398926746904,0.0,0.0,0.4210179873658366,0.789572695511959,0.0090860837412786,0.0375161634311748,0.0,0.0,0.4812951683022388,0.0214592274678111,0.0,0.0
2024-04-19 15:08:31,0.9104782113898366,0.0,0.0264168239955828,0.0583720730071792,0.0,0.0,0.4552306133553971,0.5528488852188276,0.5753587562412457,0.7589189171774771,0.1673463575286442,0.5972317730051135,1.0,0.6526820497452803,0.2045870800473017,0.6304855883453333,0.0,0.0,0.4391884500772845,0.4758226997985226,0.0281242133359577,0.032386035425269,0.0,0.0,0.8296008206064014,0.671048655182835,0.0,0.1925313610718749,0.000395996149764,0.9699087120504768,1.0,0.5656317245619429,0.0530438374569119,0.3650398926746904,0.0,0.0,0.4210179873658366,0.789572695511959,0.002117966120092,0.0087450176958068,0.0,0.0,0.4812951683022388,0.0214592274678111,0.0,0.0
2024-04-19 15:08:36,0.458879034532354,0.0,0.0264168239955828,0.0583720730071792,0.0,0.0,0.4552306133553971,0.5528488852188276,0.5753587562412457,0.7589189171774771,0.1673463575286442,0.5972317730051135,1.0,0.6526820497452803,0.2045870800473017,0.6304855883453333,0.0,0.0,0.4391884500772845,0.4758226997985226,0.0859955060192933,0.0990268944089534,0.0,0.0,0.8296008206064014,0.671048655182835,0.0,0.1925313610718749,0.000395996149764,0.9699087120504768,0.9340817906054096,0.5656317245619429,0.0898262179212414,0.511940937252612,0.0,0.0,0.4210179873658366,0.789572695511959,0.0078558280027095,0.0324364749025936,0.0,0.0,0.4812951683022388,0.0214592274678111,0.0,0.0
2024-04-19 15:08:41,0.458879034532354,0.0,0.0264168239955828,0.0583720730071791,0.0,0.0,0.1537307978316406,0.5891824938067711,0.5045213315022993,0.6149216951816647,0.0,0.1496359297308024,0.8320900109772442,0.6526820497452803,0.1996797559502207,0.6202293240309786,0.0,0.0,0.2453714054024668,0.4758226997985226,0.674844744920519,0.7065842241070912,0.0,0.0,0.707419533721884,0.6860078573587183,0.0,0.1925313610718749,0.0002915750439289,0.7141513256925522,0.4278619135384053,0.5656317245619429,0.0655490213901019,0.41498295125966,0.0,0.0,0.3309123484892177,0.7979037893039506,0.0033127861320701,0.0136783931870063,0.0,0.0,0.4812951683022388,0.0214592274678111,0.017084895614548,0.0012275342655845
2024-04-19 15:08:46,0.0,0.067209775967413,0.0264168239955828,0.0583720730071791,0.0,0.0,0.1756951643690011,0.5891824938067711,0.5045213315022993,0.6149216951816647,0.0,0.171015239889366,0.3135248456265992,0.6526820497452803,0.1996797559502207,0.6202293240309786,0.0,0.0,0.1524201387682217,0.5245130960376092,0.674844744920519,0.7065842241070912,0.0,0.0,0.0,0.6860078573587183,0.0,0.1925313610718749,0.0,0.0,0.3619437041438152,0.5656317245619429,0.1232919488360338,0.5747896573619956,0.0,0.0,0.2263503127612811,0.7979037893039506,0.1549152889876922,0.3888502480907656,0.0,0.0,0.4116872504580388,0.0214592274678111,0.0029124396920693,0.0002092561522833
2024-04-19 15:08:51,0.4397531430777972,0.1344195519348279,0.028041517637363,0.0723057267594361,0.0073179250503686,0.0,0.4516176630531585,0.614781172584641,0.0937890513719915,0.1605396318863775,0.0,0.4045978067291252,0.5096508000158232,0.6838477674557986,0.1996797559502207,0.6202293240309786,0.0020889658868462,0.3001556402825233,0.265979362769573,0.573875083948959,0.8350110929222527,0.8581631472790001,0.0,0.0,0.2826495992683486,0.7287700211544275,0.0,0.0,0.0,0.0,0.6542902379308281,0.5900707039655704,0.0944008847006728,0.4333302788139594,0.0,0.0,0.2970556702531707,0.8134909970438055,0.1549152889876922,0.3888502480907656,0.0,0.0,0.3313529355038525,0.0377682403433476,0.2573805629479098,0.797127155962489
